X,Y,OBJECTID,ACCIDENT_DATE,ACCIDENT_TIME,ALCOHOLTIME,ACCIDENT_TYPE,DAY_OF_WEEK,DCA_CODE,LIGHT_CONDITION,LONGITUDE,LATITUDE,LGA_NAME,REGION_NAME,TOTAL_PERSONS,INJ_OR_FATAL,FATALITY,SERIOUSINJURY,OTHERINJURY,NONINJURED,MALES,FEMALES,BICYCLIST,PASSENGER,DRIVER,PEDESTRIAN,PILLION,MOTORIST,UNKNOWN,PED_CYCLIST_5_12,PED_CYCLIST_13_18,OLD_PEDESTRIAN,OLD_DRIVER,YOUNG_DRIVER,ALCOHOL_RELATED,UNLICENCSED,NO_OF_VEHICLES,HEAVYVEHICLE,PASSENGERVEHICLE,MOTORCYCLE,PUBLICVEHICLE,DEG_URBAN_NAME,DEG_URBAN_ALL,LGA_NAME_ALL,REGION_NAME_ALL,Suburb,Year,Month,Month_name
145.2855076508127,-37.86443991930804,3402301,17/7/2013,09.50.00,No,Collision with vehicle,Wednesday,CUTTING IN (OVERTAKING),Day,145.28551000000004,-37.86444,KNOX,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,1,0,0,0,MELB_URBAN,MELB_URBAN,KNOX,METROPOLITAN SOUTH EAST REGION,BORONIA,2013,7,July
144.87015472222612,-37.83356135547645,3402314,22/7/2013,11.30.00,No,Collision with vehicle,Monday,LEFT NEAR (INTERSECTIONS ONLY),Day,144.87015,-37.83356,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,SOUTH KINGSVILLE,2013,7,July
144.66614241312115,-37.90430026465328,3402315,22/7/2013,08.30.00,Yes,Collision with vehicle,Sunday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),Day,144.66613999999996,-37.9043,WYNDHAM,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,No,0,2,0,0,0,0,MELB_URBAN,MELB_URBAN,WYNDHAM,METROPOLITAN NORTH WEST REGION,WERRIBEE,2013,7,July
145.10189250704403,-37.71318679336669,3402328,19/7/2013,18.40.00,Yes,Collision with vehicle,Friday,CROSS TRAFFIC(INTERSECTIONS ONLY),Dark No street lights,145.10189,-37.713190000000004,BANYULE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,BANYULE,METROPOLITAN NORTH WEST REGION,GREENSBOROUGH,2013,7,July
144.97944581508176,-37.80598252974927,3402331,19/7/2013,19.24.00,Yes,Collision with vehicle,Friday,RIGHT/RIGHT BOTH VEHs FROM OPPOSITE DIRECTIONS TURNING RIGHT,Dark Street lights on,144.97945,-37.80598,YARRA,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,YARRA,METROPOLITAN NORTH WEST REGION,FITZROY,2013,7,July
143.84691381139146,-37.576929082859,3402337,19/7/2013,17.45.00,Yes,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),Dark No street lights,143.84691,-37.57693,BALLARAT,WESTERN REGION,2,1,0,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,Yes,0,2,0,1,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BALLARAT,WESTERN REGION,REDAN,2013,7,July
144.28436945528549,-36.76229246793445,3402386,21/7/2013,09.00.00,Yes,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),Day,144.28437,-36.76229,BENDIGO,NORTHERN REGION,3,2,0,2,0,1,1,2,2,0,1,0,0,0,0,0,0,0,0,0,No,0,3,0,1,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BENDIGO,NORTHERN REGION,BENDIGO,2013,7,July
144.9687432639964,-37.80815840340989,3402395,23/7/2013,10.00.00,No,No collision and no object struck,Monday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Day,144.96874,-37.80816,MELBOURNE,METROPOLITAN NORTH WEST REGION,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,No,0,1,0,0,0,0,MELBOURNE_CBD,"MELBOURNE_CBD,MELB_URBAN",MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE,2013,7,July
144.99708305732347,-37.83040947475186,3402400,19/7/2013,19.30.00,Yes,Collision with vehicle,Friday,RIGHT THROUGH,Dark Street lights on,144.99708,-37.83041,YARRA,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,YARRA,METROPOLITAN NORTH WEST REGION,CREMORNE,2013,7,July
145.04271507151364,-37.850439366465565,3402404,23/7/2013,15.15.00,No,Collision with vehicle,Tuesday,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,Day,145.04272,-37.85044,STONNINGTON,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,STONNINGTON,METROPOLITAN SOUTH EAST REGION,GLEN IRIS,2013,7,July
145.02975858661594,-37.791981715974,3402408,25/7/2013,09.25.00,No,Collision with vehicle,Thursday,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,Day,145.02976,-37.79198,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,BOROONDARA,METROPOLITAN SOUTH EAST REGION,KEW,2013,7,July
145.02614966778359,-37.77323671119728,3402436,21/7/2013,11.00.00,No,Collision with vehicle,Sunday,CROSS TRAFFIC(INTERSECTIONS ONLY),Day,145.02615,-37.77324,DAREBIN,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,DAREBIN,METROPOLITAN NORTH WEST REGION,ALPHINGTON,2013,7,July
145.14661561325968,-37.910489199528214,3402440,23/7/2013,10.30.00,No,No collision and no object struck,Tuesday,OUT OF CONTROL ON CARRIAGEWAY (ON STRAIGHT),Day,145.14661999999996,-37.91049,MONASH,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,No,0,2,0,0,0,0,MELB_URBAN,MELB_URBAN,MONASH,METROPOLITAN SOUTH EAST REGION,CLAYTON,2013,7,July
145.0952898305419,-37.814520877755406,3402453,24/7/2013,17.45.00,No,Collision with vehicle,Wednesday,LANE CHANGE RIGHT (NOT OVERTAKING),Dark Street lights on,145.09528999999995,-37.81452,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,BOROONDARA,METROPOLITAN SOUTH EAST REGION,SURREY HILLS,2013,7,July
145.13647032342809,-38.022224487594,3402461,24/7/2013,18.10.00,Yes,Collision with vehicle,Wednesday,REAR END(VEHICLES IN SAME LANE),Dark Street lights on,145.13647,-38.022220000000004,DANDENONG,METROPOLITAN SOUTH EAST REGION,3,1,0,1,0,2,3,0,1,0,2,0,0,0,0,0,0,0,0,0,No,0,3,0,1,0,0,MELB_URBAN,MELB_URBAN,"KINGSTON,DANDENONG",METROPOLITAN SOUTH EAST REGION,ASPENDALE GARDENS,2013,7,July
145.00694324888522,-37.749426312236,3402487,22/7/2013,17.10.00,No,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),Day,145.00694,-37.74943,DAREBIN,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,DAREBIN,METROPOLITAN NORTH WEST REGION,PRESTON,2013,7,July
145.13594633351954,-37.87076245135607,3402490,23/7/2013,00.10.00,Yes,Collision with vehicle,Monday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),Dark Street lights unknown,145.13595,-37.87076,MONASH,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,No,0,2,0,0,0,0,MELB_URBAN,MELB_URBAN,MONASH,METROPOLITAN SOUTH EAST REGION,MOUNT WAVERLEY,2013,7,July
144.33654121295888,-38.115173002668534,3402517,21/7/2013,16.20.00,Yes,Collision with vehicle,Sunday,LEFT NEAR (INTERSECTIONS ONLY),Day,144.33653999999999,-38.11517,GEELONG,SOUTH WESTERN REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,BELL PARK,2013,7,July
144.9779926788939,-37.80108029148517,3402520,25/7/2013,18.00.00,Yes,Collision with vehicle,Thursday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,Dark Street lights on,144.97798999999995,-37.80108,YARRA,METROPOLITAN NORTH WEST REGION,3,1,0,1,0,2,1,2,1,0,1,0,0,0,1,0,0,0,0,0,No,0,3,0,2,0,0,MELB_URBAN,MELB_URBAN,YARRA,METROPOLITAN NORTH WEST REGION,FITZROY,2013,7,July
144.9667930834816,-37.84830751091019,3402527,25/7/2013,21.55.00,Yes,Collision with vehicle,Thursday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,Dark Street lights on,144.96679,-37.84831,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,ALBERT PARK,2013,7,July
144.9924292668775,-37.76435885049083,3402541,26/7/2013,13.00.00,No,Collision with vehicle,Friday,U TURN,Unk.,144.99243,-37.764359999999996,DAREBIN,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,DAREBIN,METROPOLITAN NORTH WEST REGION,NORTHCOTE,2013,7,July
145.12284998279162,-37.70963407367231,3402558,26/7/2013,17.45.00,Yes,Collision with vehicle,Friday,RIGHT THROUGH,Dusk/Dawn,145.12285,-37.70963,BANYULE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,BANYULE,METROPOLITAN NORTH WEST REGION,MONTMORENCY,2013,7,July
144.9979280676026,-37.82568581582233,3402568,26/7/2013,17.10.00,No,Collision with vehicle,Thursday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),Dusk/Dawn,144.99793,-37.82569,YARRA,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,No,0,2,0,0,0,0,MELB_URBAN,MELB_URBAN,YARRA,METROPOLITAN NORTH WEST REGION,RICHMOND,2013,7,July
145.02888289960987,-37.80748059432185,3402573,27/7/2013,08.10.00,No,Collision with vehicle,Saturday,RIGHT TURN SIDESWIPE,Day,145.02888000000004,-37.80748,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,BOROONDARA,METROPOLITAN SOUTH EAST REGION,KEW,2013,7,July
144.99524632190375,-37.82538540924928,3402578,27/7/2013,09.50.00,No,Collision with vehicle,Saturday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,Day,144.99525,-37.82539000000001,YARRA,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,1,2,0,1,0,0,MELB_URBAN,MELB_URBAN,YARRA,METROPOLITAN NORTH WEST REGION,CREMORNE,2013,7,July
145.11912417152604,-38.14642274626709,3402581,27/7/2013,11.00.00,No,Collision with vehicle,Saturday,REAR END(VEHICLES IN SAME LANE),Day,145.11912,-38.14642,FRANKSTON,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,No,0,2,0,0,0,0,MELB_URBAN,MELB_URBAN,FRANKSTON,METROPOLITAN SOUTH EAST REGION,FRANKSTON,2013,7,July
145.0960565739089,-37.60026796654758,3402586,27/7/2013,11.25.00,No,Collision with vehicle,Saturday,RIGHT THROUGH,Day,145.09606000000005,-37.60027,WHITTLESEA,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,WHITTLESEA,METROPOLITAN NORTH WEST REGION,MERNDA,2013,7,July
145.1164672922229,-37.808989685774335,3402609,9/7/2013,11.30.00,No,Collision with vehicle,Tuesday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,Unk.,145.11647,-37.80899,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,BOX HILL NORTH,2013,7,July
144.99948019573358,-37.76517045010757,3402620,30/7/2013,06.45.00,No,Collision with vehicle,Tuesday,RIGHT NEAR (INTERSECTIONS ONLY),Dark Street lights on,144.99948,-37.76517,DAREBIN,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,DAREBIN,METROPOLITAN NORTH WEST REGION,NORTHCOTE,2013,7,July
144.97534061947303,-37.86097659966677,3402623,30/7/2013,08.15.00,No,Collision with vehicle,Tuesday,LEFT TURN SIDESWIPE,Day,144.97534,-37.86098,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,ST KILDA,2013,7,July
144.96420611972917,-37.78113465331385,3402624,30/7/2013,06.50.00,No,Collision with vehicle,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),Dusk/Dawn,144.96421,-37.78113,YARRA,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,YARRA,METROPOLITAN NORTH WEST REGION,PRINCES HILL,2013,7,July
144.99143100313074,-37.8877024748554,3402626,30/7/2013,08.00.00,No,Collision with vehicle,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),Day,144.99143,-37.8877,BAYSIDE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,"PORT PHILLIP,BAYSIDE","METROPOLITAN NORTH WEST REGION,METROPOLITAN SOUTH EAST REGION",ELWOOD,2013,7,July
144.97468388338717,-37.779836344218786,3402629,30/7/2013,12.00.00,No,Collision with vehicle,Tuesday,VEHICLE OFF FOOTPATH STRIKES VEH ON CARRIAGEWAY,Day,144.97468,-37.77984,MORELAND,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,"YARRA,MORELAND",METROPOLITAN NORTH WEST REGION,CARLTON NORTH,2013,7,July
145.00095697168769,-37.88902216529158,3402634,30/7/2013,08.15.00,No,Collision with vehicle,Tuesday,LEFT NEAR (INTERSECTIONS ONLY),Day,145.00096000000005,-37.88902,BAYSIDE,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,BAYSIDE,METROPOLITAN SOUTH EAST REGION,BRIGHTON,2013,7,July
144.95265471616491,-37.73636032328458,3402650,30/7/2013,15.04.00,No,Collision with vehicle,Tuesday,CROSS TRAFFIC(INTERSECTIONS ONLY),Day,144.95265,-37.73636,MORELAND,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MORELAND,METROPOLITAN NORTH WEST REGION,COBURG,2013,7,July
144.30394933083886,-38.161933648480776,3402652,30/7/2013,16.00.00,No,Collision with vehicle,Monday,VEHICLE COLLIDES WITH VEHICLE PARKED ON LEFT OF ROAD,Day,144.30395,-38.16193,GEELONG,SOUTH WESTERN REGION,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,No,0,2,0,1,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,GEELONG,SOUTH WESTERN REGION,HIGHTON,2013,7,July
144.91549161146804,-37.77166120543024,3402661,30/7/2013,18.21.00,Yes,Collision with vehicle,Monday,LANE SIDE SWIPE (VEHICLES IN PARALLEL LANES),Dark Street lights on,144.91548999999995,-37.77166,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,3,1,0,1,0,2,1,2,1,0,2,0,0,0,0,0,0,0,0,2,No,0,3,0,2,0,0,MELB_URBAN,MELB_URBAN,MOONEE VALLEY,METROPOLITAN NORTH WEST REGION,MOONEE PONDS,2013,7,July
145.0913061402564,-38.195110539524094,3402666,31/7/2013,10.20.00,No,Collision with vehicle,Wednesday,RIGHT TURN SIDESWIPE,Day,145.09131000000005,-38.19511,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,MOUNT ELIZA,2013,7,July
144.98357368382588,-37.8643314138404,3402668,27/7/2013,10.45.00,No,Collision with vehicle,Saturday,VEHICLE STRIKES DOOR OF PARKED/STATIONARY VEHICLE,Day,144.98357,-37.864329999999995,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,ST KILDA,2013,7,July
144.99647735938692,-37.782123798089096,3402683,23/7/2013,08.30.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,Day,144.99648,-37.78212,DAREBIN,METROPOLITAN NORTH WEST REGION,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,DAREBIN,METROPOLITAN NORTH WEST REGION,NORTHCOTE,2013,7,July
145.30554808737836,-38.03466783432385,3402698,30/7/2013,18.30.00,Yes,Collision with vehicle,Tuesday,RIGHT NEAR (INTERSECTIONS ONLY),Dark Street lights on,145.30555,-38.03467,CASEY,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,CASEY,METROPOLITAN SOUTH EAST REGION,NARRE WARREN,2013,7,July
145.0912416734355,-37.904478246113975,3402700,8/7/2013,18.15.00,Yes,Collision with vehicle,Monday,CROSS TRAFFIC(INTERSECTIONS ONLY),Dark Street lights unknown,145.09124,-37.90448,MONASH,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,MONASH,METROPOLITAN SOUTH EAST REGION,OAKLEIGH,2013,7,July
144.93754079488997,-37.67697869472725,3402707,31/7/2013,19.00.00,Yes,Collision with vehicle,Wednesday,RIGHT THROUGH,Day,144.93753999999996,-37.67698,HUME,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,HUME,METROPOLITAN NORTH WEST REGION,BROADMEADOWS,2013,7,July
145.0109890536516,-37.90037778295661,3402717,31/7/2013,08.30.00,No,Collision with vehicle,Wednesday,LEFT NEAR (INTERSECTIONS ONLY),Day,145.01099,-37.90038,GLEN EIRA,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,0,0,0,MELB_URBAN,MELB_URBAN,"GLEN EIRA,BAYSIDE",METROPOLITAN SOUTH EAST REGION,BRIGHTON EAST,2013,7,July
144.95607133808096,-37.80492883653362,3402718,1/8/2013,08.45.00,No,Collision with vehicle,Thursday,RIGHT THROUGH,Day,144.95606999999995,-37.80493,MELBOURNE,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,3,0,1,1,1,0,0,0,0,0,0,0,0,0,No,0,2,0,0,0,0,MELB_URBAN,MELB_URBAN,MELBOURNE,METROPOLITAN NORTH WEST REGION,NORTH MELBOURNE,2013,8,August
145.00875322926703,-38.33250040404099,3402723,1/8/2013,12.45.00,No,Collision with vehicle,Thursday,REAR END(VEHICLES IN SAME LANE),Day,145.00875,-38.3325,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,RURAL_VICTORIA,RURAL_VICTORIA,MORNINGTON PENINSULA,METROPOLITAN SOUTH EAST REGION,DROMANA,2013,8,August
144.90545014893925,-37.80043923394777,3402726,31/7/2013,18.00.00,Yes,Struck Pedestrian,Wednesday,PED STRUCK WALKING TO/FROM OR BOARDING/ALIGHTING VEHICLE.,Dark Street lights on,144.90545,-37.80044,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,3,1,0,0,1,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,No,0,2,0,0,0,0,MELB_URBAN,MELB_URBAN,MARIBYRNONG,METROPOLITAN NORTH WEST REGION,FOOTSCRAY,2013,7,July
144.2910017333654,-36.74945084528336,3402729,31/7/2013,10.27.00,No,Collision with vehicle,Wednesday,RIGHT THROUGH,Day,144.291,-36.74945,BENDIGO,NORTHERN REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BENDIGO,NORTHERN REGION,BENDIGO,2013,7,July
143.8494324962293,-37.549957667681156,3402730,1/8/2013,07.45.00,No,Collision with vehicle,Thursday,LEFT NEAR (INTERSECTIONS ONLY),Day,143.84943,-37.54996,BALLARAT,WESTERN REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,LARGE_PROVINCIAL_CITIES,LARGE_PROVINCIAL_CITIES,BALLARAT,WESTERN REGION,LAKE WENDOUREE,2013,8,August
144.97794519844498,-37.84340776991704,3402740,1/8/2013,08.30.00,No,Collision with vehicle,Thursday,LEFT TURN SIDESWIPE,Day,144.97795,-37.84341,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,PORT PHILLIP,METROPOLITAN NORTH WEST REGION,MELBOURNE,2013,8,August
145.19883569078812,-37.835304358997604,3402742,30/7/2013,15.40.00,No,Collision with vehicle,Tuesday,VEHICLE STRIKES ANOTHER VEH WHILE EMERGING FROM DRIVEWAY,Day,145.19884,-37.8353,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,WHITEHORSE,METROPOLITAN SOUTH EAST REGION,VERMONT,2013,7,July
145.0228307799135,-37.82660489842461,3412778,28/2/2014,08.00.00,No,Collision with vehicle,Friday,REAR END(VEHICLES IN SAME LANE),Day,145.02283,-37.8266,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,BOROONDARA,METROPOLITAN SOUTH EAST REGION,HAWTHORN,2014,2,February
144.7544400058427,-37.89551000088242,3412801,1/4/2014,07.10.00,No,Collision with vehicle,Tuesday,RIGHT THROUGH,Dusk/Dawn,144.75444,-37.895509999999994,WYNDHAM,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,WYNDHAM,METROPOLITAN NORTH WEST REGION,POINT COOK,2014,4,April
145.05538536998267,-37.816889729224044,3412802,31/3/2014,17.50.00,No,Collision with vehicle,Monday,RIGHT THROUGH,Dusk/Dawn,145.05539,-37.81689,BOROONDARA,METROPOLITAN SOUTH EAST REGION,2,1,0,1,0,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,BOROONDARA,METROPOLITAN SOUTH EAST REGION,HAWTHORN EAST,2014,3,March
144.91511042637853,-37.78096635066612,3412803,12/2/2014,12.10.00,No,Collision with vehicle,Wednesday,LEFT TURN SIDESWIPE,Day,144.91511,-37.78097,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,0,2,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,"MOONEE VALLEY,MELBOURNE",METROPOLITAN NORTH WEST REGION,FLEMINGTON,2014,2,February
144.95143544234563,-37.81316686041489,3412810,8/1/2014,08.00.00,No,Collision with vehicle,Wednesday,RIGHT THROUGH,Day,144.95144,-37.81317,MELBOURNE,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,No,0,2,0,1,0,0,MELBOURNE_CBD,"MELBOURNE_CBD,MELB_URBAN",MELBOURNE,METROPOLITAN NORTH WEST REGION,MELBOURNE,2014,1,January
144.83027487641664,-37.869272185258716,3412812,5/4/2014,21.00.00,Yes,Collision with vehicle,Saturday,RIGHT FAR (INTERSECTIONS ONLY),Dark Street lights on,144.83026999999996,-37.86927,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,2,1,0,0,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,1,No,0,2,0,1,0,0,MELB_URBAN,MELB_URBAN,HOBSONS BAY,METROPOLITAN NORTH WEST REGION,ALTONA,2014,4,April
